time,low,high,open,close,volume,market cap
2017-07-10T05:00:00,2510,2517.3,2512.53,2516.73,106.4653846,41509000000
2017-07-10T06:00:00,2509.63,2516.84,2516.27,2516.29,132.3887872,41509000000
2017-07-10T07:00:00,2513.38,2520.99,2516.03,2515.91,229.1397364,41509000000
2017-07-10T08:00:00,2513.38,2516.81,2515.6,2515,157.8969128,41509000000
2017-07-10T09:00:00,2512.35,2520.79,2515.01,2517.83,140.3059453,41509000000
2017-07-10T10:00:00,2508.25,2519.96,2517.83,2514.75,108.2108749,41509000000
2017-07-10T11:00:00,2492.66,2515.14,2514.62,2494.88,357.6442565,41509000000
2017-07-10T12:00:00,2460,2501.07,2492.66,2471.95,829.0176544,41509000000
2017-07-10T13:00:00,2419.69,2481.23,2471.2,2430.73,583.7235451,41509000000
2017-07-10T14:00:00,2376,2444,2430.82,2403.21,1730.803659,41509000000
2017-07-10T15:00:00,2369.71,2425.46,2404.11,2383.14,981.3606596,41509000000
2017-07-10T16:00:00,2383.13,2429.85,2383.14,2412.81,742.3740869,41509000000
2017-07-10T17:00:00,2401,2426.77,2412.81,2420.19,615.5351343,41509000000
2017-07-10T18:00:00,2390,2420.19,2420.19,2399.22,880.2104133,41509000000
2017-07-10T19:00:00,2397.11,2419.41,2399.22,2404.61,680.6571687,39224200000
2017-07-10T20:00:00,2365,2409.06,2404.61,2390,757.3574046,39224200000
2017-07-10T21:00:00,2330.05,2390,2389.96,2341.31,1574.303409,39224200000
2017-07-10T22:00:00,2315.24,2363.65,2341.31,2331.41,989.3630634,39224200000
2017-07-10T23:00:00,2250,2348.98,2331.41,2331.05,2670.060149,39224200000
2017-07-11T00:00:00,2329.68,2377.42,2330.93,2363.43,1106.980351,39224200000
2017-07-11T01:00:00,2354.55,2377.85,2364.58,2373.38,845.6435975,39224200000
2017-07-11T02:00:00,2325.52,2381.04,2373.36,2361.5,828.2407164,39224200000
2017-07-11T03:00:00,2318.65,2368,2361.5,2333.3,703.691026,39224200000
2017-07-11T04:00:00,2290.94,2340,2333.3,2326.78,747.5601053,39224200000
2017-07-11T05:00:00,2325.99,2352.14,2326.79,2331.47,592.6756136,39224200000
2017-07-11T06:00:00,2265,2331.5,2331.5,2280,800.9799435,39224200000
2017-07-11T07:00:00,2277.85,2350,2279.02,2345.59,734.4178349,39224200000
2017-07-11T08:00:00,2324.55,2347.9,2345.59,2325.01,347.4478067,39224200000
2017-07-11T09:00:00,2322.34,2362.9,2325,2362.9,490.4003273,39224200000
2017-07-11T10:00:00,2342.85,2371.97,2362.89,2358.24,299.5808639,39224200000
2017-07-11T11:00:00,2353.17,2374.99,2358.85,2360.1,403.0977738,39224200000
2017-07-11T12:00:00,2359.98,2408.76,2361.23,2408.02,1057.11603,39224200000
2017-07-11T13:00:00,2351.84,2410,2408.7,2374.97,856.1651576,39224200000
2017-07-11T14:00:00,2335,2377.04,2374.94,2368.96,592.0058934,39224200000
2017-07-11T15:00:00,2360,2373.46,2369.02,2365.7,416.761964,39224200000
2017-07-11T16:00:00,2356.02,2368.96,2364.38,2360.5,678.3722267,39224200000
2017-07-11T17:00:00,2355.62,2365.8,2360.5,2361.42,475.6665147,39224200000
2017-07-11T18:00:00,2339.98,2362.27,2361,2346.82,394.9899294,39224200000
2017-07-11T19:00:00,2309,2350.5,2346.82,2310.83,931.3266144,38355900000
2017-07-11T20:00:00,2309.01,2337.23,2310.92,2333.01,533.7706227,38355900000
2017-07-11T21:00:00,2324.14,2343.99,2333,2329.63,523.9436852,38355900000
2017-07-11T22:00:00,2322.41,2356.73,2330.06,2341.45,520.1229678,38355900000
2017-07-11T23:00:00,2300,2342.5,2341.45,2310.01,789.5930814,38355900000
2017-07-12T00:00:00,2262.73,2310,2309.62,2281.8,689.677988,38355900000
2017-07-12T01:00:00,2260,2293.24,2281.79,2260.3,480.4003379,38355900000
2017-07-12T02:00:00,2250,2268.89,2260.29,2255.49,844.1418359,38355900000
2017-07-12T03:00:00,2254,2293.72,2255.49,2261.42,738.4058323,38355900000
2017-07-12T04:00:00,2258.25,2322.03,2261.29,2311.11,712.2411536,38355900000
2017-07-12T05:00:00,2290,2313.98,2311.11,2300.75,727.8416838,38355900000
2017-07-12T06:00:00,2293.5,2311.15,2300.74,2303.08,351.7603378,38355900000
2017-07-12T07:00:00,2291.28,2309.99,2303.08,2309.27,331.1779379,38355900000
2017-07-12T08:00:00,2297.03,2328.62,2309.26,2323.6,472.1355511,38355900000
2017-07-12T09:00:00,2323.56,2344.69,2324.11,2337,445.0030869,38355900000
2017-07-12T10:00:00,2321.54,2343.52,2337.01,2338.54,247.0601225,38355900000
2017-07-12T11:00:00,2331.33,2365.49,2338.49,2353.23,419.3255731,38355900000
2017-07-12T12:00:00,2340,2365.12,2353.22,2341.99,440.2926872,38355900000
2017-07-12T13:00:00,2340,2346,2340.7,2344.3,262.3545501,38355900000
2017-07-12T14:00:00,2343.06,2355.96,2343.35,2354.99,505.2029806,38355900000
2017-07-12T15:00:00,2354.13,2380,2354.99,2370.03,813.5644425,38355900000
2017-07-12T16:00:00,2367.05,2393.95,2370.03,2393.62,737.2808152,38355900000
2017-07-12T17:00:00,2383.24,2415,2393.62,2403.61,930.0144732,38355900000
2017-07-12T18:00:00,2386.19,2403.61,2403.6,2400,544.7929393,38355900000
2017-07-12T19:00:00,2391.01,2410,2400,2397.69,861.0273495,39511000000
2017-07-12T20:00:00,2361.69,2403.94,2397.68,2378.52,556.2083332,39511000000
2017-07-12T21:00:00,2350.05,2378.58,2378.58,2364.43,593.7462462,39511000000
2017-07-12T22:00:00,2358.35,2382.14,2364.23,2376.99,557.3002378,39511000000
2017-07-12T23:00:00,2357,2387.73,2376.89,2383.42,573.5154788,39511000000
2017-07-13T00:00:00,2375.01,2393.4,2384.35,2383.62,409.2341109,39511000000
2017-07-13T01:00:00,2377.26,2392.97,2384.36,2392.96,259.8540245,39511000000
2017-07-13T02:00:00,2392.55,2404.99,2392.95,2404.99,277.3760135,39511000000
2017-07-13T03:00:00,2404.71,2416.79,2404.99,2410,382.6898338,39511000000
2017-07-13T04:00:00,2386.1,2410,2410,2387.13,421.0334102,39511000000
2017-07-13T05:00:00,2377.72,2393.7,2387.09,2385,487.1735873,39511000000
2017-07-13T06:00:00,2382.16,2385.01,2385.01,2384,275.7002245,39511000000
2017-07-13T07:00:00,2371.04,2384,2384,2371.04,328.2590269,39511000000
2017-07-13T08:00:00,2362.5,2379,2371.04,2378.65,472.4390992,39511000000
2017-07-13T09:00:00,2371.12,2378.66,2378.66,2371.39,192.9217884,39511000000
2017-07-13T10:00:00,2367.04,2378.46,2371.39,2373.01,261.7824154,39511000000
2017-07-13T11:00:00,2370.54,2385.76,2373.01,2385.76,176.8753946,39511000000
2017-07-13T12:00:00,2380.02,2389.95,2385.76,2380.02,255.8129462,39511000000
2017-07-13T13:00:00,2356.04,2380.28,2380.27,2362.94,393.5160838,39511000000
2017-07-13T14:00:00,2350.05,2370.65,2362.93,2367.54,420.6525328,39511000000
2017-07-13T15:00:00,2320.52,2367.45,2367.45,2330.98,878.7806019,39511000000
2017-07-13T16:00:00,2330.5,2341.39,2330.98,2340.01,552.9579969,39511000000
2017-07-13T17:00:00,2308.14,2340.01,2340.01,2319.43,788.0908383,39511000000
2017-07-13T18:00:00,2308.18,2339.19,2319.32,2326.28,555.9697577,39511000000
2017-07-13T19:00:00,2312.64,2335.9,2328.13,2335.22,305.9039238,38823100000
2017-07-13T20:00:00,2323.71,2339.19,2335.87,2338.6,377.1141834,38823100000
2017-07-13T21:00:00,2320.95,2339.99,2338.6,2334.5,384.2629689,38823100000
2017-07-13T22:00:00,2324.6,2347.88,2334.15,2345.24,423.9317181,38823100000
2017-07-13T23:00:00,2336.83,2351.15,2345.34,2340,259.2069519,38823100000
2017-07-14T00:00:00,2329.16,2349.03,2340,2336.67,349.8864332,38823100000
2017-07-14T01:00:00,2312,2339.87,2336.67,2312.02,556.4487953,38823100000
2017-07-14T02:00:00,2301,2312.67,2312.01,2301.83,359.9568092,38823100000
2017-07-14T03:00:00,2301.08,2316.01,2301.98,2308.5,296.8308829,38823100000
2017-07-14T04:00:00,2308.49,2326.23,2308.5,2323.34,372.0386232,38823100000
2017-07-14T05:00:00,2320.13,2329.73,2322.22,2325.03,178.1310091,38823100000
2017-07-14T06:00:00,2325.08,2340.92,2325.08,2340.39,259.8920423,38823100000
2017-07-14T07:00:00,2337.11,2349.28,2340.39,2340,344.5809455,38823100000
2017-07-14T08:00:00,2327.67,2342.18,2340,2337.38,162.244944,38823100000
2017-07-14T09:00:00,2333.19,2340.01,2337.03,2335.42,192.4521204,38823100000
2017-07-14T10:00:00,2327.01,2342.79,2335.02,2342.15,94.32413612,38823100000
2017-07-14T11:00:00,2328.07,2342.16,2342.16,2328.09,124.7228073,38823100000
2017-07-14T12:00:00,2268.91,2328.09,2328.09,2270,1228.084786,38823100000
2017-07-14T13:00:00,2265.68,2287.6,2269.99,2270.07,761.8536422,38823100000
2017-07-14T14:00:00,2250,2270.87,2269.66,2269.79,1041.603327,38823100000
2017-07-14T15:00:00,2245,2281.1,2269.17,2246.49,786.968182,38823100000
2017-07-14T16:00:00,2187,2262,2246.22,2206.5,1600.103346,38823100000
2017-07-14T17:00:00,2178.92,2207,2206.48,2199.61,988.6971325,38823100000
2017-07-14T18:00:00,2180,2219.69,2199.98,2217.41,695.2118536,38823100000
2017-07-14T19:00:00,2195.06,2218,2217.42,2200,509.5926688,36681300000
2017-07-14T20:00:00,2156.25,2200,2200,2162.02,793.5770619,36681300000
2017-07-14T21:00:00,2150,2188,2161.96,2177.91,679.4234735,36681300000
2017-07-14T22:00:00,2166.33,2210.07,2177.91,2203.01,515.9452275,36681300000
2017-07-14T23:00:00,2200.58,2228.14,2202.98,2217.24,656.3075604,36681300000
2017-07-15T00:00:00,2200,2224.82,2217.02,2211.5,463.0498919,36681300000
2017-07-15T01:00:00,2185.32,2217.14,2211.5,2187.79,546.2334304,36681300000
2017-07-15T02:00:00,2135,2187.79,2187.79,2136.68,681.8827564,36681300000
2017-07-15T03:00:00,2100.59,2162.77,2136.68,2101.02,885.6699796,36681300000
2017-07-15T04:00:00,2095.01,2145.34,2101.02,2130.03,827.36393,36681300000
2017-07-15T05:00:00,2093.93,2137.52,2130.03,2095,596.2143756,36681300000
2017-07-15T06:00:00,2091.5,2127.14,2095,2106.19,495.7088783,36681300000
2017-07-15T07:00:00,2056.55,2108.8,2104.89,2064.96,507.5568984,36681300000
2017-07-15T08:00:00,2047.29,2084.41,2064.96,2065.71,485.1154822,36681300000
2017-07-15T09:00:00,2053.2,2100,2065.7,2078.45,422.3081752,36681300000
2017-07-15T10:00:00,2074.86,2103.49,2078.45,2095.35,206.932337,36681300000
2017-07-15T11:00:00,2058.85,2095.4,2094.33,2065.79,345.4883538,36681300000
2017-07-15T12:00:00,2015.1,2065.79,2065.79,2041.98,898.1707679,36681300000
2017-07-15T13:00:00,2016.27,2070.19,2041.98,2022.94,740.0620654,36681300000
2017-07-15T14:00:00,1975.01,2022.91,2022.01,2011.26,1416.409405,36681300000
2017-07-15T15:00:00,1995,2043.88,2011.24,2031.1,1187.303599,36681300000
2017-07-15T16:00:00,2021.82,2073.95,2031.42,2055.96,723.3493103,36681300000
2017-07-15T17:00:00,2052.07,2110.06,2055.96,2082.99,918.4097576,36681300000
2017-07-15T18:00:00,2065.5,2097.41,2082.99,2076.07,489.5451994,36681300000
2017-07-15T19:00:00,2070.4,2094.98,2076.18,2085.96,458.0552256,32767600000
2017-07-15T20:00:00,2012,2085.96,2085.96,2012.98,776.6080438,32767600000
2017-07-15T21:00:00,2001.03,2053.52,2012.01,2031,595.4832884,32767600000
2017-07-15T22:00:00,2018.53,2055.95,2031,2026.65,526.3289355,32767600000
2017-07-15T23:00:00,1964.31,2045.63,2026.65,1964.31,1141.33956,32767600000
2017-07-16T00:00:00,1933.96,1996.99,1964.33,1954.7,1527.171532,32767600000
2017-07-16T01:00:00,1941.54,2004.36,1955.44,1980.59,982.3493991,32767600000
2017-07-16T02:00:00,1977.05,2030.52,1980.6,2018.45,447.1583196,32767600000
2017-07-16T03:00:00,2012.71,2043.94,2018.46,2018.67,435.8567606,32767600000
2017-07-16T04:00:00,1991.28,2028,2018.22,1998.95,513.2724858,32767600000
2017-07-16T05:00:00,1990.28,2017.23,1999.01,1999.91,330.1985941,32767600000
2017-07-16T06:00:00,1948.63,1999.92,1999.92,1984.86,1272.821522,32767600000
2017-07-16T07:00:00,1952.65,1987.78,1986.8,1956.31,433.8084307,32767600000
2017-07-16T08:00:00,1950.63,1972.7,1956.32,1964.42,312.5185269,32767600000
2017-07-16T09:00:00,1905,1964.43,1964.42,1905.5,715.1844242,32767600000
2017-07-16T10:00:00,1900.01,1921.19,1905.61,1906.61,656.3565989,32767600000
2017-07-16T11:00:00,1843.56,1906.64,1906.64,1843.92,1291.104195,32767600000
2017-07-16T12:00:00,1785.01,1858.27,1843.88,1785.01,1947.251138,32767600000
2017-07-16T13:00:00,1758.2,1928.03,1785.95,1890.96,1854.282644,32767600000
2017-07-16T14:00:00,1852,1898.67,1890.96,1875.53,1019.555852,32767600000
2017-07-16T15:00:00,1875.53,1919.99,1875.53,1886.52,739.7087894,32767600000
2017-07-16T16:00:00,1887.96,1956.07,1889.98,1954.01,1017.466766,32767600000
2017-07-16T17:00:00,1912.97,1954.01,1954,1938.02,897.7961506,32767600000
2017-07-16T18:00:00,1891.73,1938.2,1938.02,1904.17,1164.775901,32767600000
2017-07-16T19:00:00,1853.56,1903.99,1902.95,1854.27,1165.977193,31795000000
2017-07-16T20:00:00,1852,1904.98,1854.2,1866.15,817.2270616,31795000000
2017-07-16T21:00:00,1852.06,1898,1865.23,1888.7,755.4262546,31795000000
2017-07-16T22:00:00,1872.27,1921.91,1888.78,1921.91,744.5608682,31795000000
2017-07-16T23:00:00,1891.07,1938,1921.91,1911.78,699.0633344,31795000000
2017-07-17T00:00:00,1909.58,1939.95,1911.79,1936.96,735.7569001,31795000000
2017-07-17T01:00:00,1923.95,1979.19,1936.96,1972.37,878.4496671,31795000000
2017-07-17T02:00:00,1946.85,1978.71,1976.3,1947.4,835.2039976,31795000000
2017-07-17T03:00:00,1921.22,1955.67,1947.4,1952.77,610.73148,31795000000
2017-07-17T04:00:00,1953.97,1974.99,1954.22,1972.98,425.1272787,31795000000
2017-07-17T05:00:00,1956.43,1979.99,1972.98,1978,304.3884839,31795000000
2017-07-17T06:00:00,1977.99,2029.64,1978,2028.48,966.6871034,31795000000
2017-07-17T07:00:00,2024.51,2078.81,2028.47,2055.87,895.8106848,31795000000
2017-07-17T08:00:00,2046.55,2090.16,2056.82,2068.01,706.0080582,31795000000
2017-07-17T09:00:00,2039.95,2086.95,2067.85,2071.62,867.5054917,31795000000
2017-07-17T10:00:00,2025.47,2073.33,2071.61,2028.44,1096.280066,31795000000
2017-07-17T11:00:00,1998.98,2050.69,2029.14,2006.71,637.4043568,31795000000
2017-07-17T12:00:00,1976,2017.97,2005.66,2000,958.6035455,31795000000
2017-07-17T13:00:00,1995.12,2021,2000,2007.98,616.266779,31795000000
2017-07-17T14:00:00,2007.99,2063,2007.99,2063,947.347772,31795000000
2017-07-17T15:00:00,2045.01,2079,2063,2045.09,868.727356,31795000000
2017-07-17T16:00:00,2043.31,2067,2045.09,2057.99,506.9303136,31795000000
2017-07-17T17:00:00,2057.45,2145.2,2058,2133.21,1692.700435,31795000000
2017-07-17T18:00:00,2116.94,2149.9,2132.45,2139.17,1067.394435,31795000000
2017-07-17T19:00:00,2111.21,2146,2137.21,2124,644.4850635,36749400000
2017-07-17T20:00:00,2123.99,2186.75,2124,2174.6,1562.14036,36749400000
2017-07-17T21:00:00,2149.99,2189.8,2174,2156.51,1213.510767,36749400000
2017-07-17T22:00:00,2156.51,2200,2156.51,2200,974.7694307,36749400000
2017-07-17T23:00:00,2198,2238.07,2200,2235.19,1424.534711,36749400000
2017-07-18T00:00:00,2186.65,2236.65,2235.14,2193.91,1138.887632,36749400000
2017-07-18T01:00:00,2146.79,2199.99,2194.97,2198.8,1067.452285,36749400000
2017-07-18T02:00:00,2170.3,2199.95,2198.79,2194.99,504.2721844,36749400000
2017-07-18T03:00:00,2156.08,2198,2194.98,2164.49,542.589178,36749400000
2017-07-18T04:00:00,2134.37,2193.97,2164.49,2182.93,909.8113361,36749400000
2017-07-18T05:00:00,2169.58,2228,2182.93,2223.27,690.055058,36749400000
2017-07-18T06:00:00,2219.9,2249.68,2223.27,2245.99,765.4147598,36749400000
2017-07-18T07:00:00,2245.99,2276.76,2245.99,2253.1,1115.903198,36749400000
2017-07-18T08:00:00,2245,2272.47,2252.78,2245,357.9462343,36749400000
2017-07-18T09:00:00,2216.02,2254.37,2245,2253.05,318.3989203,36749400000
2017-07-18T10:00:00,2215.76,2252.72,2252.72,2241.46,393.2791211,36749400000
2017-07-18T11:00:00,2237.86,2305.65,2241.11,2285.94,1066.423977,36749400000
2017-07-18T12:00:00,2276.32,2305,2285.91,2300,813.2915984,36749400000
2017-07-18T13:00:00,2295.1,2322.78,2300,2319.9,956.986201,36749400000
2017-07-18T14:00:00,2315.72,2363.15,2319.89,2360.43,1746.323913,36749400000
2017-07-18T15:00:00,2336,2365.84,2361.36,2354.19,1920.169778,36749400000
2017-07-18T16:00:00,2278,2354.19,2354.18,2302.01,1439.677069,36749400000
2017-07-18T17:00:00,2285.81,2335.72,2301,2326.69,725.3792483,36749400000
2017-07-18T18:00:00,2326.46,2354.32,2326.46,2341.97,841.9530227,36749400000
2017-07-18T19:00:00,2338.9,2374,2342.71,2352.65,1779.462034,38227800000
2017-07-18T20:00:00,2347.05,2393.43,2352.99,2366.69,772.0989817,38227800000
2017-07-18T21:00:00,2329.16,2365.23,2365.22,2349.96,1106.614064,38227800000
2017-07-18T22:00:00,2256.23,2349.87,2349.87,2281.22,1726.705161,38227800000
2017-07-18T23:00:00,2278.43,2317,2281.97,2308.15,1085.874874,38227800000
2017-07-19T00:00:00,2244.69,2308.22,2307.48,2263.27,680.2308641,38227800000
2017-07-19T01:00:00,2246.21,2298,2263.19,2281.12,742.1063566,38227800000
2017-07-19T02:00:00,2255.08,2287.51,2281.12,2279.99,603.1646182,38227800000
2017-07-19T03:00:00,2279.99,2349.1,2279.99,2346.87,931.6087238,38227800000
2017-07-19T04:00:00,2297.06,2346.82,2344.98,2323.24,707.8580509,38227800000
2017-07-19T05:00:00,2316.97,2350.84,2323.24,2349.39,821.6948208,38227800000
2017-07-19T06:00:00,2337,2370.06,2348.36,2348.33,725.9954873,38227800000
2017-07-19T07:00:00,2340,2388.99,2347.63,2376.56,545.940824,38227800000
2017-07-19T08:00:00,2367.28,2396,2376.56,2372.79,489.9851436,38227800000
2017-07-19T09:00:00,2344.58,2372.79,2372.79,2359.46,459.1601167,38227800000
2017-07-19T10:00:00,2358.43,2379.3,2359.43,2363.9,359.1454215,38227800000
2017-07-19T11:00:00,2340.05,2365.09,2363.44,2345.47,367.8031909,38227800000
2017-07-19T12:00:00,2311,2344.66,2344.66,2322.46,651.5950553,38227800000
2017-07-19T13:00:00,2289.16,2327.99,2322.99,2290,714.6296992,38227800000
2017-07-19T14:00:00,2288,2342.59,2289.91,2340.08,1059.262623,38227800000
2017-07-19T15:00:00,2307.1,2347.98,2340.11,2315,871.460948,38227800000
2017-07-19T16:00:00,2275,2324.9,2315,2297.04,830.1490096,38227800000
2017-07-19T17:00:00,2273.09,2308.82,2297.04,2279.83,505.1232239,38227800000
2017-07-19T18:00:00,2264.01,2285,2279.8,2280.68,879.5567758,38227800000
2017-07-19T19:00:00,2217.2,2283.2,2280.71,2217.25,1729.659133,37356800000
2017-07-19T20:00:00,2216,2255,2217.97,2255,1467.424202,37356800000
2017-07-19T21:00:00,2245.01,2282,2255,2259.45,1103.431432,37356800000
2017-07-19T22:00:00,2251.12,2279.42,2259.43,2261.4,524.8505218,37356800000
2017-07-19T23:00:00,2242.63,2273.98,2261.4,2258.99,795.6398704,37356800000
2017-07-20T00:00:00,2258.99,2279,2258.99,2274.25,648.9949103,37356800000
2017-07-20T01:00:00,2271.76,2317.56,2274.25,2312.36,715.0231523,37356800000
2017-07-20T02:00:00,2296.06,2335,2312.25,2328.26,801.864688,37356800000
2017-07-20T03:00:00,2316.43,2332.68,2328.61,2320.01,746.3387549,37356800000
2017-07-20T04:00:00,2316.5,2326.99,2320.73,2319.43,576.2716474,37356800000
2017-07-20T05:00:00,2317.5,2344.74,2319.51,2339.85,465.9181871,37356800000
2017-07-20T06:00:00,2316,2349.22,2341.17,2318.55,391.9403067,37356800000
2017-07-20T07:00:00,2302.05,2323.39,2318.55,2315.7,364.0861614,37356800000
2017-07-20T08:00:00,2309.12,2329.48,2315.02,2329.48,290.5961679,37356800000
2017-07-20T09:00:00,2311.69,2329.81,2329.48,2322.62,250.3838664,37356800000
2017-07-20T10:00:00,2322.2,2339.39,2323.65,2332.79,487.3579568,37356800000
2017-07-20T11:00:00,2332.25,2469,2332.72,2462.41,1503.528249,37356800000
2017-07-20T12:00:00,2427.54,2557.67,2462.35,2511.24,2848.207837,37356800000
2017-07-20T13:00:00,2502.25,2615,2511.24,2607.66,2294.167024,37356800000
2017-07-20T14:00:00,2552.79,2626.03,2604.69,2573.5,2341.191113,37356800000
2017-07-20T15:00:00,2573.5,2661.24,2573.5,2622,2087.666522,37356800000
2017-07-20T16:00:00,2584.25,2682,2622,2588.14,2020.30993,37356800000
2017-07-20T17:00:00,2584.11,2637.99,2585.67,2600.08,1516.17695,37356800000
2017-07-20T18:00:00,2565,2649.98,2600.88,2649.59,1373.642189,37356800000
2017-07-20T19:00:00,2628.08,2682.5,2649.53,2651.94,1647.658039,46719000000
2017-07-20T20:00:00,2650.4,2729.99,2651.92,2729.99,2505.072603,46719000000
2017-07-20T21:00:00,2700.73,2769,2729.99,2740,2139.901272,46719000000
2017-07-20T22:00:00,2739.99,2847.84,2739.99,2845.99,2281.183801,46719000000
2017-07-20T23:00:00,2741.01,2957,2846,2873.48,6211.686545,46719000000
2017-07-21T00:00:00,2681,2880,2873.45,2746,4249.719394,46719000000
2017-07-21T01:00:00,2743.09,2811.94,2746.55,2798.81,1504.281178,46719000000
2017-07-21T02:00:00,2700,2800,2798.81,2715.03,1969.974476,46719000000
2017-07-21T03:00:00,2653.2,2724.69,2719.28,2721.54,1447.693845,46719000000
2017-07-21T04:00:00,2678.42,2770,2721.54,2759.34,1082.480962,46719000000
2017-07-21T05:00:00,2732.21,2797,2759.34,2787.91,774.433162,46719000000
2017-07-21T06:00:00,2745.5,2794.83,2787.9,2766.66,799.8166712,46719000000
2017-07-21T07:00:00,2726.85,2773.01,2766.66,2773.01,711.5838264,46719000000
2017-07-21T08:00:00,2700.49,2773.01,2773.01,2705.31,411.4776062,46719000000
2017-07-21T09:00:00,2703.86,2758.98,2705.41,2735.5,314.7242259,46719000000
2017-07-21T10:00:00,2690.06,2735.11,2735.11,2690.77,307.2057498,46719000000
2017-07-21T11:00:00,2690.05,2764.9,2691.46,2764.81,664.1029742,46719000000
2017-07-21T12:00:00,2752.63,2798,2764.81,2797.87,709.857487,46719000000
2017-07-21T13:00:00,2752.55,2798,2797.75,2763.04,798.4872911,46719000000
2017-07-21T14:00:00,2735,2770,2763.04,2746.63,435.3507918,46719000000
2017-07-21T15:00:00,2714,2753,2746.67,2719.52,710.1478674,46719000000
2017-07-21T16:00:00,2708.01,2743.23,2719.52,2727,524.7073856,46719000000
2017-07-21T17:00:00,2665.04,2727.02,2727.02,2677.89,1246.422532,46719000000
2017-07-21T18:00:00,2632.37,2712.06,2677.9,2633.2,900.1469018,46719000000
2017-07-21T19:00:00,2612.1,2651.71,2632.7,2626.47,953.6277975,43929600000
2017-07-21T20:00:00,2608.27,2649,2626.48,2632.94,826.5527144,43929600000
2017-07-21T21:00:00,2617,2646.27,2632.94,2632.9,595.4170349,43929600000
2017-07-21T22:00:00,2622.33,2694.25,2630.41,2692.92,660.8192287,43929600000
2017-07-21T23:00:00,2650.63,2699.69,2692.93,2657.45,463.0638413,43929600000
2017-07-22T00:00:00,2646.95,2694.88,2661.05,2673.15,348.7370125,43929600000
2017-07-22T01:00:00,2671.59,2719.12,2672.14,2702.09,491.968496,43929600000
2017-07-22T02:00:00,2690.97,2741.08,2702.1,2732.6,633.6437158,43929600000
2017-07-22T03:00:00,2709.5,2734.03,2732.6,2714.9,270.3645675,43929600000
2017-07-22T04:00:00,2698.01,2719.14,2717.68,2707.07,250.386376,43929600000
2017-07-22T05:00:00,2707.05,2743.5,2707.05,2741.47,426.849485,43929600000
2017-07-22T06:00:00,2736.52,2757.15,2741.48,2752.15,244.0850029,43929600000
2017-07-22T07:00:00,2739.92,2765.94,2752.15,2760.69,306.813688,43929600000
2017-07-22T08:00:00,2760.69,2797.52,2760.69,2789.48,620.0013123,43929600000
2017-07-22T09:00:00,2789,2809.98,2789.48,2804,533.0838603,43929600000
2017-07-22T10:00:00,2795,2865,2804,2840,570.4600993,43929600000
2017-07-22T11:00:00,2802.16,2869.88,2840.01,2811.98,643.4892303,43929600000
2017-07-22T12:00:00,2790,2824.95,2812,2809,447.8282927,43929600000
2017-07-22T13:00:00,2740,2809.02,2809.02,2745.99,571.2976663,43929600000
2017-07-22T14:00:00,2745.99,2780.49,2745.99,2769.99,380.9719356,43929600000
2017-07-22T15:00:00,2758.14,2800,2769.99,2789.8,548.1859003,43929600000
2017-07-22T16:00:00,2789.8,2834.8,2789.8,2825.01,874.3702472,43929600000
2017-07-22T17:00:00,2804.11,2841.73,2825.01,2839.58,581.5695524,43929600000
2017-07-22T18:00:00,2792.2,2839.59,2839.59,2792.2,582.7473331,43929600000
2017-07-22T19:00:00,2785,2818.82,2792.2,2815.6,572.0505411,46231100000
2017-07-22T20:00:00,2788.47,2820.47,2815.89,2801.99,485.0719914,46231100000
2017-07-22T21:00:00,2801.99,2826.5,2801.99,2821,818.2673047,46231100000
2017-07-22T22:00:00,2813.13,2832,2820.5,2824.4,590.9871868,46231100000
2017-07-22T23:00:00,2805.59,2830.75,2824.44,2825.27,432.3868393,46231100000
2017-07-23T00:00:00,2817.9,2848,2825.27,2846.91,550.5158302,46231100000
2017-07-23T01:00:00,2826.5,2847.99,2846.92,2836.42,450.7067368,46231100000
2017-07-23T02:00:00,2805,2836.41,2836.41,2808.12,467.5421757,46231100000
2017-07-23T03:00:00,2808.12,2835,2808.12,2820.86,267.9674598,46231100000
2017-07-23T04:00:00,2750,2832.91,2820.42,2810.59,1080.616401,46231100000
2017-07-23T05:00:00,2780,2825,2805.95,2790.99,457.0362502,46231100000
2017-07-23T06:00:00,2782,2805.97,2791.04,2783.08,261.6971526,46231100000
2017-07-23T07:00:00,2746,2783.52,2783.48,2746,484.1518339,46231100000
2017-07-23T08:00:00,2736,2765.67,2746.01,2746.53,328.2966942,46231100000
2017-07-23T09:00:00,2745.65,2781,2746.61,2761.79,243.2337492,46231100000
2017-07-23T10:00:00,2715.17,2761.79,2761.78,2732.01,325.9405273,46231100000
2017-07-23T11:00:00,2692.29,2738.48,2732,2708.09,521.0860332,46231100000
2017-07-23T12:00:00,2691,2744.78,2708.09,2742.7,356.704226,46231100000
2017-07-23T13:00:00,2741.22,2758.47,2742.7,2755.99,360.9389135,46231100000
2017-07-23T14:00:00,2753.73,2816.33,2755.99,2790.5,548.9937757,46231100000
2017-07-23T15:00:00,2776,2800,2790.28,2789.37,245.0271371,46231100000
2017-07-23T16:00:00,2765.05,2796.57,2789.38,2781.94,235.4739381,46231100000
2017-07-23T17:00:00,2770.5,2805,2781.94,2779.95,352.8926099,46231100000
2017-07-23T18:00:00,2770,2794.47,2780,2783.13,312.3259327,46231100000
2017-07-23T19:00:00,2778.87,2788.49,2783.12,2783.6,282.7959427,44995600000
